Beta,b1,b2,b3,b4,b5,b6,b7,b8,c1,c2,c3,c4,c5,mu_SV,mu_EPI,mu_PR,mu_IR,mu_RS,alpha,rho,eta,N,tau,gamma,loglik,loglik.se
1.01,3.2509149459979603,0.12609570504077314,1.392954503380518,0.06168247727900338,1.3118520983918542,1.0573173823546604,41.132174529873495,30.3192006983827,4.359695416296668,0.8571166487840126,0.6222127869345823,88.3745706739636,0.45284741712902077,0.5,0.09608723947119108,0.93,0.98,0.5,0.4,0.43181767164899487,0.9376712537945612,2269675,0.30255901765256293,0.9927422580816736,-1393.5111735971361,0.006872398820175225
1.01,2.8722142817230516,0.015352296681941019,2.196903002676681,0.06820587848748193,0.7796653311274108,2.2334946604309396,6.127800026871477,5.290084346041956,8.665267223306017,0.15207861052947913,0.2968185291584712,64.88393184311022,0.6934643422806984,0.5,0.0971597534515537,0.93,0.98,0.5,0.4,0.7672389641321269,0.8220536188988632,2269675,0.522432181724239,0.9295694226770309,-1394.0883970451082,0.012041917771215356
1.01,3.371687041222504,0.010569644451585187,1.720008050416843,0.04477427546950581,0.8762326415328533,1.4232465626990205,22.690993864172786,12.629294285842795,0.9920863620270385,2.260698783431192,0.330864125053395,76.37235065113518,1.0059024123650617,0.5,0.09083713414116688,0.93,0.98,0.5,0.4,0.46543004074076827,0.9445333180375004,2269675,0.31597515583904673,0.982662696014322,-1394.2172512675438,0.005915730367455891
1.01,2.268384088563192,0.1865255950304743,1.8656289672869046,0.026501298047123343,0.5847119353776308,2.110663021173985,1.770883927002527,3.4670087341629747,0.17947798026062578,1.5360633166042752,0.4071249416471905,72.38900784319931,45.649048620790246,0.5,0.10415377633632024,0.93,0.98,0.5,0.4,0.7319180550578609,0.9254862129922198,2269675,0.4943027935693288,0.8237482648519402,-1394.5224127355982,0.006900007914177322
1.01,2.8548214496152164,0.07528870164314704,1.8774645671745447,0.06707045667230788,0.7154306975361925,1.9089097574721452,9.913903897289801,8.921144759059949,7.016989709169401,1.3581546252023853,0.1357276978139542,119.8801199230777,80.28386662732842,0.5,0.0849504959610129,0.93,0.98,0.5,0.4,0.7502299682733194,0.8855358332142691,2269675,0.516161990980989,0.954909764695096,-1394.9500949129842,0.019804174963742677
1.01,2.37815346851752,0.07883016801461899,1.7110520005701793,0.047544616953030694,0.7018069082142031,1.7146058254989036,5.087487576631675,4.384721046565078,6.803451516105735,0.1491155354691101,0.1815425963303542,61.37561653305641,0.7201096191689531,0.5,0.11751187154655343,0.93,0.98,0.5,0.4,0.5666666438049888,0.9905482978721,2269675,0.4001534522499093,0.9081892378658547,-1394.9814631967472,0.004605375562186254
1.01,5.1940035784786565,0.14277498142074385,2.202372191971351,0.01926990849884487,1.8554454870049848,1.5808913939028983,258.3241065456301,98.46522224597777,1.7469437119695188,0.1442775598725851,0.6365447105576296,4.350657541518709,9.555082254454366,0.5,0.08394458420521027,0.93,0.98,0.5,0.4,0.39781457286860156,0.6808932069323226,2269675,0.2653779343871417,0.8712116348384585,-1395.2499188708534,0.003792064982187822
1.01,5.980972505114323,0.012529495928583075,1.7357321260042926,0.004886460066197645,4.412120804852682,16.67449515734441,6416.086720061782,2.96050262927454,43.602149875206145,32.05046290621398,2.3708709171149316,33.263892933714466,0.550202618176586,0.5,0.06913880978232755,0.93,0.98,0.5,0.4,0.3961175622585727,0.7283407234544284,2269675,0.2821710189365829,0.9409592069209255,-1395.7556374353935,0.004002768860954908
1.01,4.869879644566865,0.017642565094026907,1.9621879532505975,0.03678040850658934,1.4460011812146663,1.654626964496731,1081.6594295565455,44.20999365446138,1.2013029239298376,1.2946823296128125,0.7702982313585345,0.27081713486103737,9.543770903327697,0.5,0.08394631841549013,0.93,0.98,0.5,0.4,0.35273597901139075,0.7675660088157896,2269675,0.25495117329775413,0.8937553499210431,-1396.4109043290334,0.006483970660541166
1.01,2.7773249849892787,0.18140766113080445,2.055008702572133,0.03493501613771412,0.6807196181176184,2.6059893185956344,2.4011686608411282,2.868151647888084,2.647971705019658,0.05547714585704426,0.9417115343771917,46.613881755570716,3.6173494878073185,0.5,0.09590029585626456,0.93,0.98,0.5,0.4,0.6239937157981406,0.8418538405032028,2269675,0.4649918593852047,0.8064509997838721,-1396.6963942345412,0.007493747711695356
1.01,5.148864387034341,0.02583411619979234,1.6839107281425976,0.11646266405121787,1.5776608169830888,2.2474430589097847,2627.1133533174425,3.2296269780809808,2.644259755188962,8.082192441298064,5.845776618806854,9.930630005978049,1.4273695322599924,0.5,0.07295800431088387,0.93,0.98,0.5,0.4,0.36923997156429555,0.8023970030901516,2269675,0.2687279648237186,0.7821964268819049,-1396.779137511218,0.0054620353878277305
1.01,1.9166603112640168,0.2891969426113976,1.644111104995886,0.0908934961260446,0.7014829520651844,1.6459951662444674,2.990261012117081,3.683089391349583,0.5457459357858678,0.18334984739451768,0.3112534597375702,49.34714759102528,0.26500234072874945,0.5,0.16021189198636585,0.93,0.98,0.5,0.4,0.5104078757909527,0.9472620158362196,2269675,0.34255637992404425,0.8045071741194789,-1396.7829760916543,0.00770054493730714
1.01,5.354040653149088,0.012672167279601175,1.72053993589979,0.12038109994394726,1.7407060416029285,1.522810121592051,1688.6099409591727,128.9504409640362,4.126030431560289,0.0994355998530059,0.025817196706885048,2.3744128181185835,100.59851322308619,0.5,0.07777241720951206,0.93,0.98,0.5,0.4,0.34644789249094876,0.7618931076953903,2269675,0.2560422304944264,0.9707722127930145,-1397.3007315016184,0.005088270284301596
1.01,2.8397573697621787,0.13017229778210845,1.852991127168412,0.03662324446667581,0.830817502909926,1.6832742265179752,10.296421196551199,7.288929586893825,0.31552948800137615,0.041161770052519114,0.4041131489942841,64.06132506689626,0.7568596137168796,0.5,0.11859524574804198,0.93,0.98,0.5,0.4,0.4816198746651186,0.8681159083809898,2269675,0.32075637776823984,0.9278380015497706,-1397.4526525798328,0.0074067182962550175
1.01,5.309966246185226,0.1422193155719118,1.676520730884045,0.020557643669050264,1.8754764964063815,1.7006463416117152,1824.5974272935734,30.46930912619222,4.210355675839844,0.750638758137933,1.2259434495710464,16.534968692223202,3.4315956645898926,0.5,0.08235660653791045,0.93,0.98,0.5,0.4,0.3466367117910745,0.7428450336538499,2269675,0.25934278683212475,0.8330749626908678,-1397.5193323236351,0.0030280594500276163
1.01,5.8620068059349695,0.05993049238966915,1.6235167100277705,0.022174323230558984,1.6136978131730362,1.4008797462941522,19151.904392402514,4.526686201502607,0.8858869840727988,0.026089233683800693,0.017254735136014845,7.892425006148502,4.587366914833525,0.5,0.06755002877920749,0.93,0.98,0.5,0.4,0.35305075166715394,0.7869453986953548,2269675,0.2560102133943684,0.8103545316835377,-1397.683041222547,0.003957121653722404
1.01,4.846591902285903,0.05457471753834611,1.8427617948100916,0.09684832916010838,1.8400830084878688,3.8559998606134465,1200.989698496116,1721.9161513971187,4.007748438239576,18.040509322483402,8.034891057781966,16.884901111319277,14.228002728057987,0.5,0.08669485117421835,0.93,0.98,0.5,0.4,0.3464636422767585,0.7779831908478583,2269675,0.2605458801653968,0.8420213653470884,-1397.7625367892497,0.003469792395421699
1.01,2.2871822643088806,0.15722981785249726,1.7173283959382748,0.07389540468968941,0.6809703115487055,1.892736057587632,3.059530411233277,3.5154326116630505,1.503615484286965,1.2361917661172286,0.5275787955685481,38.22442047481069,0.6061075863755969,0.5,0.13335038379609376,0.93,0.98,0.5,0.4,0.49969595736453,0.9517919483660462,2269675,0.34850811521094127,0.8198853040576428,-1397.7792583709731,0.00329021768826109
1.01,3.324166206048674,0.0629351083501914,2.2256638952108467,0.12391374225497033,0.5242627254174581,3.0957086250710817,2.049446135175885,2.5480293088695674,0.2654198637004528,0.19362183701530572,1.2296102547737238,38.38910797028972,1.968630015708675,0.5,0.08573324081117464,0.93,0.98,0.5,0.4,0.7243354294793968,0.7783511605405506,2269675,0.48169232745945406,0.7995887696373546,-1397.799397220744,0.011627097181668109
1.01,4.967226233825829,0.10529951934154025,1.0906337653053106,0.1984758519678712,0.6179563998217809,6.675054000816412,993.6522544934264,15.599354338192702,0.34924757554181873,1.911014662230493,138.05561540003444,0.4185483418641592,49.04210423932776,0.5,0.07403556129821624,0.93,0.98,0.5,0.4,0.30225295762257753,0.9230817334191164,2269675,0.22494998144533643,0.8379512815260258,-1398.0029608270509,0.005840118363595152
1.01,4.7276520016908385,0.07838431232513461,1.1040620410331308,0.28634257498327825,0.6066229905087868,6.07718204214508,1457.1745244532765,55.595707849729344,0.8414372074294384,0.1474218797504404,106.4401328997063,0.40511397356492757,89.85135990724316,0.5,0.08012537904504109,0.93,0.98,0.5,0.4,0.2816605438336221,0.9652995293850847,2269675,0.19221840792453418,0.8422151355542685,-1398.2109954444397,0.004906326931574006
1.01,5.216916592676404,0.06802016328273183,1.461070795033477,0.22407898684175098,1.3198001525090868,2.515138866639763,6374.087045056774,3.0965689893286816,9.61529183453158,0.09456702909137042,5.688089075338878,3.7414419910817864,0.14149668685979758,0.5,0.07208721161478265,0.93,0.98,0.5,0.4,0.36070299806151224,0.8109552064623973,2269675,0.2690521990196418,0.860541577764142,-1398.4523480956639,0.004487454543753368
1.01,1.858848182294782,0.19589062986733463,1.5926306712180855,0.05460950984934355,0.7340561901086439,1.1029248938177953,8.809771332163063,8.337203135353697,0.722531367648206,0.1440573963453375,0.5962949646688845,127.86995376377088,0.4882993886424088,0.5,0.14072745618977434,0.93,0.98,0.5,0.4,0.6303657011791044,0.9830538971432692,2269675,0.4126120888169636,0.9501945297970354,-1398.7659049720446,0.043454703237990805
1.01,5.230963341440563,0.0044645956766322555,1.78915338970157,0.11707987820922582,1.6085784224981075,1.5249036351619087,985.1605625627069,10.48309710441434,0.04546585344111235,1.4747611380365109,0.3632830182376078,5.662530933545763,1.2545390092062445,0.5,0.0758805042074436,0.93,0.98,0.5,0.4,0.35792962973887327,0.7699290398542145,2269675,0.24373244643164432,0.8276340854917169,-1398.9623525540112,0.006628617158207496
1.01,5.344831967922763,0.07266009971654194,1.587364958575766,0.1908133442308847,1.214168174690178,1.3891402958236883,655.1316736372546,2.964559218827846,0.5580332812252544,0.5054569836193721,0.30326686355529053,2.4734249706576885,0.5169474026455264,0.5,0.06993802936647821,0.93,0.98,0.5,0.4,0.3624489191939395,0.8285895629230602,2269675,0.26514295144889294,0.919267277718548,-1399.0463930859132,0.004747765143744385
1.01,5.256803617295699,0.022558002980937773,1.309447592706053,0.15923808808459844,1.328703217912008,1.50606263104822,734.6638351643555,1.1947905905712952,4.865080943712263,0.044188228666900226,0.5116083347921165,2.3295658742784373,0.7362485614663893,0.5,0.0667042058063369,0.93,0.98,0.5,0.4,0.36039210295307883,0.8686256215287703,2269675,0.26924523902302344,0.8371824889504595,-1399.6497048167525,0.004875101341282609
1.01,6.545973786712053,0.057405275737049524,1.4261251148790148,0.007778497736575784,1.928281486171196,3.1684919858292364,12112.141402445646,0.8654477506374787,0.06048319909438975,18.320158395936833,1.1217266619946598,0.25935987239111863,10.343450982200643,0.5,0.0561386370057036,0.93,0.98,0.5,0.4,0.38971652201110585,0.7935230939282083,2269675,0.2744159865080123,0.804962199820276,-1399.7162409488662,0.005297583390561887
1.01,4.589343546678556,0.01620024705315298,1.3380647725407735,0.10709293113958064,1.1982501214323544,1.2202988672486748,265.0991728885677,3.368917833997358,0.6111838419067098,0.8953767803337643,0.2900392938209155,10.906012088739615,1.1190435247112809,0.5,0.07724951115817431,0.93,0.98,0.5,0.4,0.3085475392767307,0.9486384957164956,2269675,0.22350263266096448,0.8114309250649874,-1399.8893680879437,0.00437342088263382
1.01,5.037330291627708,0.13208938625259103,1.4274325207293264,0.27796003687792775,1.4130958434012284,1.6690638653086027,4346.543656736717,420.59824839842,0.09475338336875155,0.12514915258275425,4.752624696308978,0.2437351738567199,63.33313799120423,0.5,0.08196474201678097,0.93,0.98,0.5,0.4,0.30955392262895276,0.8076348487051316,2269675,0.2212205610298023,0.7959826324438107,-1399.9162580516372,0.003834226777187685
1.01,5.4502995431966275,0.01414743169348811,1.3560164000618784,0.11617330445403719,1.15277223267703,1.4094842569493775,2084.9236422743647,2.417750092239685,0.9987046917180731,0.10751904787188757,0.04167711869066846,4.571354428173597,2.4513575263894896,0.5,0.06713262475081518,0.93,0.98,0.5,0.4,0.330232658654669,0.8920522131123049,2269675,0.2408153062360837,0.927396844950829,-1400.1205035312955,0.004775810489033717
1.01,5.743204655987233,0.05442294804230682,1.5098792672309507,0.022992194001627178,1.5862719876836402,1.6677338329641946,2923.617142737308,1.6618700851547783,4.383480045660722,0.8757358373461513,0.17022202660708835,0.4227185310806633,9.117648233450675,0.5,0.060592332374908416,0.93,0.98,0.5,0.4,0.40566312391969506,0.793940406102971,2269675,0.3025535028940444,0.8738132980466845,-1400.2866961494412,0.007254224905524443
1.01,5.115461222829395,0.012706725432469725,1.4710371330409453,0.003978794722131828,1.3834027131942488,1.3114546662824447,432.5343372352585,1.8088054689071367,1.1572589471518078,1.4149120446836916,0.3522644063074783,25.723504804920527,2.0089081487966207,0.5,0.07034703985877039,0.93,0.98,0.5,0.4,0.3652047504218507,0.8711932612662867,2269675,0.26636916568421676,0.9077846992654406,-1400.297901926727,0.0038004690149098597
1.01,4.600019023601449,0.06399256733049913,1.3000567485393304,0.08624543450118337,1.1743988339567155,1.2580060502830483,258.2987685480059,2.135163514846598,1.2922713841587872,0.713051660328275,1.6281296083653578,16.40229254968903,0.7032691216623332,0.5,0.074383958292349,0.93,0.98,0.5,0.4,0.3194159980568746,0.9507181025366224,2269675,0.2363425912101147,0.7869298333744326,-1400.3861739862737,0.00482428328160619
1.01,2.984863157623643,0.004661224643361389,1.9706664859617968,0.06927252061925052,0.4612718703719175,3.3981361545842406,2.2727060889007,3.7586783070191068,2.4848055992117137,10.963736899886333,0.07526185823267291,35.42832569269188,5.182485416026014,0.5,0.08905628735420842,0.93,0.98,0.5,0.4,0.6031829387548561,0.8980763114318431,2269675,0.44474788927772607,0.8737308018865871,-1400.538246941673,0.015446315660168554
1.01,4.279016018137623,0.04279728164641083,1.3463404588831234,0.11262257130583396,1.2218429241119584,1.4190044849116643,263.24509415981663,6.662068881816101,0.19896997452940113,4.342630955462663,0.7961342333121119,14.271858952787824,0.2530138342792169,0.5,0.0848098475221693,0.93,0.98,0.5,0.4,0.2910354557963144,0.960501486994883,2269675,0.21282198640223515,0.768777322304684,-1400.735011872533,0.00546528238571466
1.01,5.13057120154029,0.02542003501016466,1.069578825083556,0.2723400653449317,1.5115289961358478,2.5241845576327955,3363.2588513532364,16.87784296879141,15.809708908491325,0.499353474331486,20.603862631147333,0.4054867269741515,185.50890751998892,0.5,0.0766787402455799,0.93,0.98,0.5,0.4,0.3235588575293972,0.9059923031840917,2269675,0.22900510229040888,0.7687487222083749,-1400.832797515679,0.002652104696083056
1.01,4.686736698520637,0.02850086664278636,1.296846742982353,0.1451216684492686,1.2059191739393116,1.1619279643884544,272.7411035354869,5.635280806487549,0.18188326418058665,0.37553180046041257,0.7573696289459865,9.43850294942511,6.6068169840710045,0.5,0.07620733118364868,0.93,0.98,0.5,0.4,0.3066455660069087,0.9487562217170508,2269675,0.2220879724534068,0.7840434766859317,-1400.8676008472576,0.00595922525805824
1.01,5.862971005829097,0.03419744358757368,1.2669233255592385,0.10341288972998032,1.463894473188391,1.3773053436006255,288.64616386919056,1.0463041934886785,2.335555034994976,0.6381419022654704,1.5418646267806353,1.2942225643570557,13.215798462296132,0.5,0.05978546861085066,0.93,0.98,0.5,0.4,0.396330665574321,0.8316272821968318,2269675,0.2882759651709685,0.8281644944932196,-1401.1633732949533,0.005930511835752002
1.01,2.9133906094009867,0.007389812120577615,1.8653216603179232,0.024911393877326674,0.5970883844911767,2.313453140986668,3.099761462254588,2.3599192395232995,1.1396895805466096,2.6430079399715676,0.616826418078701,54.36507242646259,0.2505680296436415,0.5,0.09797733633946852,0.93,0.98,0.5,0.4,0.5401752200268067,0.9551356094259269,2269675,0.35699771947960346,0.7911781360717581,-1401.2530850111925,0.005846008979388519
1.01,4.210339027557048,0.02289551942009363,1.455610124001082,0.0817067391522698,1.2289110103772602,1.233560495278626,252.88046930388887,41.885907812783366,0.22551186848302743,1.0990093415879638,0.4778116746798541,0.33859291417187637,1.8511509161332529,0.5,0.08764221146873688,0.93,0.98,0.5,0.4,0.28177098973066345,0.9555560301906084,2269675,0.20984403502837484,0.7997167785377498,-1401.4662336915944,0.00513212214130072
1.01,3.1646076964431975,0.03155493252609754,2.014221492169199,0.18837966116023833,0.9885641169478976,1.6448371438076341,20.462842684702643,14.961106693976658,2.931393961335316,0.07637796877916296,0.8550958371595627,42.2069021630222,5.2968455823933684,0.5,0.10841657929423199,0.93,0.98,0.5,0.4,0.4370607991115452,0.8356823655001804,2269675,0.3126372951161952,0.9634845072453028,-1401.4673191441161,0.013009866888761237
1.01,4.131423764411272,0.040517257468713,1.5109879102347683,0.08333140523348512,1.0900139778020677,1.4483986322881248,403.8465602585699,75.82676200759381,0.9325755956382707,0.6371963082932763,4.10387759469983,5.7342559199785335,1.2863399834096192,0.5,0.08861848574230764,0.93,0.98,0.5,0.4,0.28268687636430745,0.9500982628143244,2269675,0.2098696442097538,0.7891803259759166,-1401.535546992655,0.0077558114305892
1.01,4.974913811107124,0.008066888195927284,1.3192500891409193,0.014656322569748715,1.6055256222424097,1.481903124364275,207.54050730453514,11.895386475953494,3.9333696615398703,1.3491468583685289,1.5497389110721314,4.2831381604360015,44.72028982989606,0.5,0.07380367798194055,0.93,0.98,0.5,0.4,0.325692679373942,0.8929687267277739,2269675,0.232261311746855,0.7933928198088882,-1401.6313813918223,0.003862258020405676
1.01,4.248077073028142,0.06112655727924211,1.3557468805745212,0.09717909166237598,1.2795607814560546,1.227805542362789,222.89964487491596,21.523235708799177,1.6064100082740649,1.2895550503751154,0.0922342243936322,18.008366796113382,1.3835819212673663,0.5,0.08638309946061899,0.93,0.98,0.5,0.4,0.2856249838690775,0.9519482965634846,2269675,0.2118730530987462,0.7750476268707169,-1401.788522388242,0.0051478873207229
1.01,4.471078592620603,0.010381276272810012,1.486911014214629,0.023531405798788128,1.1779178852916465,1.9748150038251868,8992.810314188335,92.60837437701744,0.9932918576440818,1.1199156509486956,6.8458675200013674,1.9847237241828193,49.94194227263364,0.5,0.08049239535950804,0.93,0.98,0.5,0.4,0.2745001875571875,0.9679546374895731,2269675,0.20760725259313587,0.925380998953524,-1401.898039142354,0.004606931232520194
1.01,6.309127159928602,0.11522934028200196,0.9951890317532404,0.2030348856661768,1.6179103540478594,1.174938554154873,4794.100183112226,0.19254603079224583,0.40048768113614736,2.8396638730666335,0.12637372772383051,7.050652825085458,0.1244689853004358,0.5,0.05598710157389042,0.93,0.98,0.5,0.4,0.36787477198918644,0.8631183018364462,2269675,0.2572613971946535,0.7810441582206852,-1401.9496636149615,0.0024413435000297874
1.01,5.954460732845933,0.03743115732638364,1.0589896267719476,0.07371428880014284,1.3617253050723874,1.3552708945223062,423.7818739504278,6.574451331225397,0.42986270897263995,0.08766502523417984,0.006545862620448497,3.0593597158604227,144.11922079757952,0.5,0.06036091584312102,0.93,0.98,0.5,0.4,0.35025034875305816,0.8992866901566038,2269675,0.24126290977809486,0.8999145598987711,-1402.6024446628478,0.00271355287882667
1.01,4.094157572343335,0.060581368253912304,1.3293994658949602,0.13632588897324205,1.5799333835571117,1.39817605668756,325.2399753698198,2498.1162823273985,12.318242392472381,0.2585178594110194,0.6020189165817965,13.151871536096094,421.84045597330976,0.5,0.09064508183861485,0.93,0.98,0.5,0.4,0.2827071059633959,0.9449185580896844,2269675,0.22080911167244607,0.7887466282924448,-1403.0151119199918,0.004265991664499972
1.01,5.572261313681454,0.04995846191033972,1.129576881985722,0.04306002537801502,1.3909290681969873,1.1451031337396838,221.14252513400933,2.7015077687990385,0.6072511968871179,0.3022058389218551,0.14145948988961526,8.655643165424443,8.089575640481584,0.5,0.06318213004161871,0.93,0.98,0.5,0.4,0.3150325026665681,0.948638432148423,2269675,0.22098270911217116,0.8215892757869571,-1403.0705745205462,0.004333067202121504
1.01,4.470303681134627,0.02819945729207493,1.212227363835739,0.038564040604149925,1.2690660849194395,1.5451911695608733,2167.186683056893,2498.7784606041814,0.08047586283894306,2.262634762656131,4.463731152309937,0.27019684185519977,10.019756437921847,0.5,0.08357492242102568,0.93,0.98,0.5,0.4,0.2727478230732834,0.9829158505819839,2269675,0.20797492209417198,0.8956265852309552,-1403.139524085113,0.0039221409245807325
1.01,6.2601072119290215,0.032537698187971156,1.0387862931771839,0.021384794856255832,2.247447165787241,1.7125558990713494,1081.822019418084,3.1652556766038105,17.766922339256478,0.4690781858374164,0.09864910677782229,40.01679014263029,45.7167523602644,0.5,0.05967949454196697,0.93,0.98,0.5,0.4,0.3381881520826545,0.8697287745104886,2269675,0.2380428509807051,0.8253632763165257,-1403.2762449909096,0.003669931072483511
1.01,5.8142005053243615,0.030172584495557344,1.1460658704457793,0.10136122941343699,1.2069280394159272,1.1913507304368698,208.74433386064678,0.3674555034157387,0.7576428932104302,0.11254837975258568,0.08660150966351747,20.261366066591464,113.42814692786459,0.5,0.05584554062697447,0.93,0.98,0.5,0.4,0.3464494964369994,0.9361947921021192,2269675,0.2540286278936888,0.8441664368941456,-1403.4499651405117,0.006324019670242904
1.01,4.874861704376681,0.04405906004544955,1.2128101311006225,0.15576162318674028,1.4913419951117888,1.5085269529360286,726.2102538351326,35.7098784826684,2.284758350803083,0.9886201193208661,0.26835940989305923,13.894060432678911,18.774501319529694,0.5,0.0782507450820711,0.93,0.98,0.5,0.4,0.279794091920492,0.929903384910213,2269675,0.20943576456866012,0.8150987042867465,-1403.8036102207573,0.006163824113314142
1.01,2.8597594694625577,0.03592788310614247,1.7611211825805158,0.09731242183418588,0.57674848286322,2.391976726496939,2.3133476352327724,4.131930893496864,0.6226977169841458,0.1687232055583571,0.8380846531914208,18.579400607423217,6.499950462767038,0.5,0.11815252924412604,0.93,0.98,0.5,0.4,0.4132557759999234,0.948110112720698,2269675,0.2905617975542769,0.7838841214498253,-1404.7241895948234,0.0023541774111505
1.01,4.053272035405262,0.0064472865253494575,1.2984076294913887,0.1097202690609841,2.46155688178808,2.6153104296000405,2089.4755931716895,12.420394572250233,35.58726331209469,1.6924500020121496,3.3408804326473414,10.235507636129176,5.741505087556372,0.5,0.08207192917360719,0.93,0.98,0.5,0.4,0.2846917020488546,0.9732863405882523,2269675,0.2126775952349332,0.8239484624909962,-1408.8212946477565,0.02184388280439316
1.01,0.5,0.6,0.8,0.9,0.9,1.2,2,2.2,0.9,1.2,2,2,1.2,0.5,1.3,0.93,0.98,0.5,0.4,0.3,0.95,2269675,0.25,0.8,-5239.322098418445,80.54668547354149
